"Mã sản phẩm","Tên sản phẩm","Nhóm sản phẩm","Mã biến thể","Tên biến thể","Màu ánh sáng","Loại LED","Công suất","Mạch","Điện áp","Kích thước LED","Số lượng LED"
"C30DX02S200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: UFO X02","Chip LED đèn nhà xưởng","C30DX02S200-3B3-7C","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: UFO X02 | Vàng (3.000K - 3.200K), Bridgelux 3030, 200W, 7C, 42VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","200","7C","42VDC","3030",""
"C30DXTTS050","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS050-6P3-8C-63LED","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Lumileds 3030, 50W, 8C, 48VDC, 63LED","Trắng (6.000K - 6.500K)","Lumileds 3030","50","8C","48VDC","3030","63"
"C30DXTTS050","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS050-5P3-8C-63LED","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Lumileds 3030, 50W, 8C, 48VDC, 63LED","Trắng (5.000K)","Lumileds 3030","50","8C","48VDC","3030","63"
"C30DXTTS050","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS050-4P3-8C-63LED","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Lumileds 3030, 50W, 8C, 48VDC, 63LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","50","8C","48VDC","3030","63"
"C30DXTTS050","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS050-3P3-8C-63LED","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Lumileds 3030, 50W, 8C, 48VDC, 63LED","Vàng (3.000K - 3.200K)","Lumileds 3030","50","8C","48VDC","3030","63"
"C30DXTTS050","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS050-6B3-8C-63LED","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Bridgelux 3030, 50W, 8C, 48VDC, 63LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","50","8C","48VDC","3030","63"
"C30DXTTS050","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS050-5B3-8C-63LED","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Bridgelux 3030, 50W, 8C, 48VDC, 63LED","Trắng (5.000K)","Bridgelux 3030","50","8C","48VDC","3030","63"
"C30DXTTS050","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS050-4B3-8C-63LED","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Bridgelux 3030, 50W, 8C, 48VDC, 63LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","50","8C","48VDC","3030","63"
"C30DXTTS050","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS050-3B3-8C-63LED","Chip đèn nhà xưởng 50W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Bridgelux 3030, 50W, 8C, 48VDC, 63LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","50","8C","48VDC","3030","63"
"C30DXTTS100","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS100-6P3-8C-105LED","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Lumileds 3030, 100W, 8C, 48VDC, 105LED","Trắng (6.000K - 6.500K)","Lumileds 3030","100","8C","48VDC","3030","105"
"C30DXTTS100","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS100-5P3-8C-105LED","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Lumileds 3030, 100W, 8C, 48VDC, 105LED","Trắng (5.000K)","Lumileds 3030","100","8C","48VDC","3030","105"
"C30DXTTS100","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS100-4P3-8C-105LED","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Lumileds 3030, 100W, 8C, 48VDC, 105LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","100","8C","48VDC","3030","105"
"C30DXTTS100","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS100-3P3-8C-105LED","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Lumileds 3030, 100W, 8C, 48VDC, 105LED","Vàng (3.000K - 3.200K)","Lumileds 3030","100","8C","48VDC","3030","105"
"C30DXTTS100","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS100-6B3-8C-105LED","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Bridgelux 3030, 100W, 8C, 48VDC, 105LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","100","8C","48VDC","3030","105"
"C30DXTTS100","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS100-5B3-8C-105LED","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Bridgelux 3030, 100W, 8C, 48VDC, 105LED","Trắng (5.000K)","Bridgelux 3030","100","8C","48VDC","3030","105"
"C30DXTTS100","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS100-4B3-8C-105LED","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Bridgelux 3030, 100W, 8C, 48VDC, 105LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","100","8C","48VDC","3030","105"
"C30DXTTS100","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS100-3B3-8C-105LED","Chip đèn nhà xưởng 100W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Bridgelux 3030, 100W, 8C, 48VDC, 105LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","100","8C","48VDC","3030","105"
"C30DXTTS150","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS150-6P3-8C-154LED","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Lumileds 3030, 150W, 8C, 48VDC, 154LED","Trắng (6.000K - 6.500K)","Lumileds 3030","150","8C","48VDC","3030","154"
"C30DXTTS150","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS150-5P3-8C-154LED","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Lumileds 3030, 150W, 8C, 48VDC, 154LED","Trắng (5.000K)","Lumileds 3030","150","8C","48VDC","3030","154"
"C30DXTTS150","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS150-4P3-8C-154LED","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Lumileds 3030, 150W, 8C, 48VDC, 154LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","150","8C","48VDC","3030","154"
"C30DXTTS150","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS150-3P3-8C-154LED","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Lumileds 3030, 150W, 8C, 48VDC, 154LED","Vàng (3.000K - 3.200K)","Lumileds 3030","150","8C","48VDC","3030","154"
"C30DXTTS150","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS150-6B3-8C-154LED","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Bridgelux 3030, 150W, 8C, 48VDC, 154LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","150","8C","48VDC","3030","154"
"C30DXTTS150","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS150-5B3-8C-154LED","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Bridgelux 3030, 150W, 8C, 48VDC, 154LED","Trắng (5.000K)","Bridgelux 3030","150","8C","48VDC","3030","154"
"C30DXTTS150","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS150-4B3-8C-154LED","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Bridgelux 3030, 150W, 8C, 48VDC, 154LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","150","8C","48VDC","3030","154"
"C30DXTTS150","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS150-3B3-8C-154LED","Chip đèn nhà xưởng 150W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Bridgelux 3030, 150W, 8C, 48VDC, 154LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","150","8C","48VDC","3030","154"
"C30DXTTS200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS200-6P3-8C-203LED","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Lumileds 3030, 200W, 8C, 48VDC, 203LED","Trắng (6.000K - 6.500K)","Lumileds 3030","200","8C","48VDC","3030","203"
"C30DXTTS200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS200-5P3-8C-203LED","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Lumileds 3030, 200W, 8C, 48VDC, 203LED","Trắng (5.000K)","Lumileds 3030","200","8C","48VDC","3030","203"
"C30DXTTS200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS200-4P3-8C-203LED","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Lumileds 3030, 200W, 8C, 48VDC, 203LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","200","8C","48VDC","3030","203"
"C30DXTTS200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS200-3P3-8C-203LED","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Lumileds 3030, 200W, 8C, 48VDC, 203LED","Vàng (3.000K - 3.200K)","Lumileds 3030","200","8C","48VDC","3030","203"
"C30DXTTS200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS200-6B3-8C-203LED","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Bridgelux 3030, 200W, 8C, 48VDC, 203LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","200","8C","48VDC","3030","203"
"C30DXTTS200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS200-5B3-8C-203LED","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Bridgelux 3030, 200W, 8C, 48VDC, 203LED","Trắng (5.000K)","Bridgelux 3030","200","8C","48VDC","3030","203"
"C30DXTTS200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS200-4B3-8C-203LED","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Bridgelux 3030, 200W, 8C, 48VDC, 203LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","200","8C","48VDC","3030","203"
"C30DXTTS200","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS200-3B3-8C-203LED","Chip đèn nhà xưởng 200W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Bridgelux 3030, 200W, 8C, 48VDC, 203LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","200","8C","48VDC","3030","203"
"C30DXTTS250","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS250-6P3-8C-252LED","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Lumileds 3030, 250W, 8C, 48VDC, 252LED","Trắng (6.000K - 6.500K)","Lumileds 3030","250","8C","48VDC","3030","252"
"C30DXTTS250","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS250-5P3-8C-252LED","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Lumileds 3030, 250W, 8C, 48VDC, 252LED","Trắng (5.000K)","Lumileds 3030","250","8C","48VDC","3030","252"
"C30DXTTS250","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS250-4P3-8C-252LED","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Lumileds 3030, 250W, 8C, 48VDC, 252LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","250","8C","48VDC","3030","252"
"C30DXTTS250","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS250-3P3-8C-252LED","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Lumileds 3030, 250W, 8C, 48VDC, 252LED","Vàng (3.000K - 3.200K)","Lumileds 3030","250","8C","48VDC","3030","252"
"C30DXTTS250","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS250-6B3-8C-252LED","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (6.000K - 6.500K), Bridgelux 3030, 250W, 8C, 48VDC, 252LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","250","8C","48VDC","3030","252"
"C30DXTTS250","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS250-5B3-8C-252LED","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trắng (5.000K), Bridgelux 3030, 250W, 8C, 48VDC, 252LED","Trắng (5.000K)","Bridgelux 3030","250","8C","48VDC","3030","252"
"C30DXTTS250","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS250-4B3-8C-252LED","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Trung tính (4.000K - 4.200K), Bridgelux 3030, 250W, 8C, 48VDC, 252LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","250","8C","48VDC","3030","252"
"C30DXTTS250","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT","Chip LED đèn nhà xưởng","C30DXTTS250-3B3-8C-252LED","Chip đèn nhà xưởng 250W LED 3030 - Sử dụng: Đèn nhà thi đấu XTT | Vàng (3.000K - 3.200K), Bridgelux 3030, 250W, 8C, 48VDC, 252LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","250","8C","48VDC","3030","252"
"C30DPCCC400","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC400-6P3-5C-550LED","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (6.000K - 6.500K), Lumileds 3030, 400W, 5C, 30VDC, 550LED","Trắng (6.000K - 6.500K)","Lumileds 3030","400","5C","30VDC","3030","550"
"C30DPCCC400","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC400-5P3-5C-550LED","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (5.000K), Lumileds 3030, 400W, 5C, 30VDC, 550LED","Trắng (5.000K)","Lumileds 3030","400","5C","30VDC","3030","550"
"C30DPCCC400","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC400-4P3-5C-550LED","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trung tính (4.000K - 4.200K), Lumileds 3030, 400W, 5C, 30VDC, 550LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","400","5C","30VDC","3030","550"
"C30DPCCC400","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC400-3P3-5C-550LED","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Vàng (3.000K - 3.200K), Lumileds 3030, 400W, 5C, 30VDC, 550LED","Vàng (3.000K - 3.200K)","Lumileds 3030","400","5C","30VDC","3030","550"
"C30DPCCC400","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC400-6B3-5C-550LED","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (6.000K - 6.500K), Bridgelux 3030, 400W, 5C, 30VDC, 550LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","400","5C","30VDC","3030","550"
"C30DPCCC400","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC400-5B3-5C-550LED","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (5.000K), Bridgelux 3030, 400W, 5C, 30VDC, 550LED","Trắng (5.000K)","Bridgelux 3030","400","5C","30VDC","3030","550"
"C30DPCCC400","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC400-4B3-5C-550LED","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trung tính (4.000K - 4.200K), Bridgelux 3030, 400W, 5C, 30VDC, 550LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","400","5C","30VDC","3030","550"
"C30DPCCC400","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC400-3B3-5C-550LED","Chip đèn pha 400W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Vàng (3.000K - 3.200K), Bridgelux 3030, 400W, 5C, 30VDC, 550LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","400","5C","30VDC","3030","550"
"C30DPCCC600","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC600-6P3-5C-830LED","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (6.000K - 6.500K), Lumileds 3030, 600W, 5C, 30VDC, 830LED","Trắng (6.000K - 6.500K)","Lumileds 3030","600","5C","30VDC","3030","830"
"C30DPCCC600","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC600-5P3-5C-830LED","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (5.000K), Lumileds 3030, 600W, 5C, 30VDC, 830LED","Trắng (5.000K)","Lumileds 3030","600","5C","30VDC","3030","830"
"C30DPCCC600","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC600-4P3-5C-830LED","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trung tính (4.000K - 4.200K), Lumileds 3030, 600W, 5C, 30VDC, 830LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","600","5C","30VDC","3030","830"
"C30DPCCC600","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC600-3P3-5C-830LED","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Vàng (3.000K - 3.200K), Lumileds 3030, 600W, 5C, 30VDC, 830LED","Vàng (3.000K - 3.200K)","Lumileds 3030","600","5C","30VDC","3030","830"
"C30DPCCC600","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC600-6B3-5C-830LED","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (6.000K - 6.500K), Bridgelux 3030, 600W, 5C, 30VDC, 830LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","600","5C","30VDC","3030","830"
"C30DPCCC600","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC600-5B3-5C-830LED","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (5.000K), Bridgelux 3030, 600W, 5C, 30VDC, 830LED","Trắng (5.000K)","Bridgelux 3030","600","5C","30VDC","3030","830"
"C30DPCCC600","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC600-4B3-5C-830LED","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trung tính (4.000K - 4.200K), Bridgelux 3030, 600W, 5C, 30VDC, 830LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","600","5C","30VDC","3030","830"
"C30DPCCC600","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC600-3B3-5C-830LED","Chip đèn pha 600W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Vàng (3.000K - 3.200K), Bridgelux 3030, 600W, 5C, 30VDC, 830LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","600","5C","30VDC","3030","830"
"C30DPCCC1K0","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC1K0-6P3-5C-1380LED","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (6.000K - 6.500K), Lumileds 3030, 1000W, 5C, 30VDC, 1380LED","Trắng (6.000K - 6.500K)","Lumileds 3030","1000","5C","30VDC","3030","1380"
"C30DPCCC1K0","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC1K0-5P3-5C-1380LED","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (5.000K), Lumileds 3030, 1000W, 5C, 30VDC, 1380LED","Trắng (5.000K)","Lumileds 3030","1000","5C","30VDC","3030","1380"
"C30DPCCC1K0","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC1K0-4P3-5C-1380LED","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trung tính (4.000K - 4.200K), Lumileds 3030, 1000W, 5C, 30VDC, 1380LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","1000","5C","30VDC","3030","1380"
"C30DPCCC1K0","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC1K0-3P3-5C-1380LED","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Vàng (3.000K - 3.200K), Lumileds 3030, 1000W, 5C, 30VDC, 1380LED","Vàng (3.000K - 3.200K)","Lumileds 3030","1000","5C","30VDC","3030","1380"
"C30DPCCC1K0","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC1K0-6B3-5C-1380LED","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (6.000K - 6.500K), Bridgelux 3030, 1000W, 5C, 30VDC, 1380LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","1000","5C","30VDC","3030","1380"
"C30DPCCC1K0","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC1K0-5B3-5C-1380LED","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trắng (5.000K), Bridgelux 3030, 1000W, 5C, 30VDC, 1380LED","Trắng (5.000K)","Bridgelux 3030","1000","5C","30VDC","3030","1380"
"C30DPCCC1K0","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC)","Chip LED đèn pha","C30DPCCC1K0-4B3-5C-1380LED","Chip đèn pha 1000W LED 3030 - Sử dụng: Pha cầu cảng (PCC) | Trung tính (4.000K - 4.200K), Bridgelux 3030, 1000W, 5C, 30VDC, 1380LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","1000","5C","30VDC","3030","1380"
