"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Loại tản nhiệt","Kiểu lắp"
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B5HT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 5050, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 5050","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B5HT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 5050, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 5050","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P3HT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P3HT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 3030, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P3HT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P3HT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P5HT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 5050, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 5050","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P5HT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 5050, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 5050","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P5HT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 5050, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 5050","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P5HT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 5050, HKLED Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 5050","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B3HD-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B3HD-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 3030, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B3HD-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B3HD-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B5HD-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 5050, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B5HD-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 5050, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B5HD-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 5050, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B5HD-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 5050, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P3HD-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P3HD-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 3030, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P3HD-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P3HD-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P5HD-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 5050, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P5HD-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 5050, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P5HD-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 5050, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P5HD-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 5050, HKLED Dim 5 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B3DN-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Nhỏ | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B3DN-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 3030, Done Nhỏ | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B3DN-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Nhỏ | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B3DN-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Nhỏ | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B5DN-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 5050, Done Nhỏ | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B5DN-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 5050, Done Nhỏ | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B5DN-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Done Nhỏ | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B5DN-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 5050, Done Nhỏ | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P3DN-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 3030, Done Nhỏ | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P3DN-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 3030, Done Nhỏ | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P3DN-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 3030, Done Nhỏ | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P3DN-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 3030, Done Nhỏ | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P5DN-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 5050, Done Nhỏ | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P5DN-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 5050, Done Nhỏ | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P5DN-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 5050, Done Nhỏ | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P5DN-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 5050, Done Nhỏ | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B3DT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B3DT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B3DT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B3DT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B5DT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B5DT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B5DT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B5DT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P3DT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P3DT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P3DT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P3DT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P5DT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P5DT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P5DT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P5DT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B3PT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B3PT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B3PT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B3PT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B5PT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B5PT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B5PT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B5PT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P3PT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P3PT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P3PT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P3PT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
